date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:8,2009101474,ウィズスマイル,1,4,8,牝,3,465.0,山崎誠士,31113,佐宗応和,11338,1:13.3,-,37.4,2-2,1.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:4,2009106862,ゴールデンウルフ,2,2,4,牡,3,418.0,戸崎圭太,30943,朝倉実,11202,1:13.3,クビ,37.5,1-1,2.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:16,2009105054,ミオパインハルカ,3,8,16,牝,3,392.0,森泰斗,30942,三坂盛雄,10233,1:14.5,６,37.5,9-7,7.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:9,2009104746,エクセルカイザー,4,5,9,牡,3,471.0,吉井竜一,30803,秋吉和美,11131,1:14.6,1/2,38.1,7-6,10.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:11,2009100008,リュウワンティアラ,5,6,11,牝,3,429.0,早田功駿,31171,中村護,10904,1:14.8,１ 1/4,37.6,10-10,8.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:7,2009105664,セラード,6,4,7,牡,3,471.0,赤嶺亮,31148,赤嶺本浩,10941,1:15.4,３,39.1,5-5,12.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:13,2009106713,アメリカンギャル,7,7,13,牝,3,447.0,有年淳,31072,久保田信之,11258,1:15.5,1/2,38.7,8-9,11.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:12,2009104488,ハイブリッジエース,8,6,12,牡,3,476.0,和田譲治,31074,石田貞雄,10178,1:15.5,ハナ,37.7,15-15,4.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:15,2009101412,イーグルクロー,9,8,15,牡,3,447.0,澤田龍哉,31179,阪本一栄,10940,1:15.5,アタマ,38.1,11-11,16.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:10,2009104132,マルヨダブリン,10,5,10,牡,3,500.0,早田秀治,30127,石田貞雄,10178,1:15.8,１ 1/2,39.3,6-8,14.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:6,2009101518,パールドリフト,11,3,6,牝,3,448.0,中野省吾,31188,堀千亜樹,11289,1:15.9,3/4,38.1,14-12,15.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:5,2009105113,タキノイチバンボシ,12,3,5,牡,3,419.0,内田利雄,30145,堀江仁,11341,1:16.5,３,39.1,12-14,3.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:1,2009105450,ダイリン,13,1,1,牡,3,459.0,柏木健宏,31022,佐々木洋一,11209,1:16.7,3/4,40.7,4-3,9.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:2,2009100638,アヅマスパート,14,1,2,牡,3,457.0,的場文男,30133,橋本和馬,11327,1:16.9,１,39.1,13-12,6.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:3,2009200008,コンドルシーズ,15,2,3,牝,3,452.0,早見多加志,31023,久保與造,10192,1:17.2,１ 1/2,38.9,16-16,13.0
2012-03-29,2012032920200401,大井,1200,晴,良,３歳,2012032920200401:14,2009101249,ハナノゴジュウマル,16,7,14,牝,3,487.0,坂井英光,30844,松本勉,11106,1:17.8,３,41.8,3-4,5.0
2012-03-29,2012032920200402,大井,1400,晴,良,３歳,2012032920200402:2,2009102037,グランエンペラー,1,2,2,牡,3,486.0,戸崎圭太,30943,渡邉和雄,11329,1:28.3,-,38.6,3-1-1,3.0
2012-03-29,2012032920200402,大井,1400,晴,良,３歳,2012032920200402:6,2009105534,バンブルビー,2,5,6,牡,3,461.0,酒井忍,30706,庄子連兵,10204,1:29.0,３ 1/2,38.0,13-13-13,5.0
2012-03-29,2012032920200402,大井,1400,晴,良,３歳,2012032920200402:11,2009102749,クリック,3,7,11,牝,3,476.0,坂井英光,30844,鈴木啓之,11343,1:29.0,ハナ,39.1,4-2-2,1.0
2012-03-29,2012032920200402,大井,1400,晴,良,３歳,2012032920200402:1,2009104224,パワフルドリーム,4,1,1,牡,3,424.0,有年淳,31072,宮本康,11099,1:29.0,クビ,38.6,8-8-6,4.0
