date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2010-03-29,2010032921140101,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140101:2,2003101384,モエレムソウ,1,2,2,牡,7,460.0,橋本直哉,30974,川村守男,10943,1:32.6,-,41.0,4-4-4-2,2.0
2010-03-29,2010032921140101,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140101:6,2003105782,ナイトトレイン,2,6,6,牡,7,426.0,有年淳,31072,松本勉,11106,1:33.1,２ 1/2,40.2,7-8-6-6,5.0
2010-03-29,2010032921140101,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140101:9,2004106369,デュラブヒーロー,3,8,9,牡,6,481.0,戸崎圭太,30943,橋本和馬,11327,1:33.3,１ 1/2,42.1,1-1-1-1,4.0
2010-03-29,2010032921140101,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140101:1,2003102153,サクレイイーグル,4,1,1,牡,7,417.0,金子正彦,30180,佐藤健二,10321,1:33.8,２ 1/2,41.4,8-5-5-5,1.0
2010-03-29,2010032921140101,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140101:7,2003101435,ガアベ,5,7,7,牝,7,471.0,☆澤田龍哉,31179,阿井正雄,11088,1:33.8,ハナ,42.3,2-2-3-4,3.0
2010-03-29,2010032921140101,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140101:8,2004103368,ゴールドサファイヤ,6,8,8,牝,6,477.0,高橋哲也,30973,吉田正美,10965,1:34.1,１ 1/2,42.6,3-3-2-3,7.0
2010-03-29,2010032921140101,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140101:3,2002106450,タケデンワールド,7,3,3,セ,8,478.0,實川純一,31110,宮下靖旨,11200,1:35.5,７,42.3,6-7-8-8,6.0
2010-03-29,2010032921140101,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140101:4,2003109352,ラブファミリー,8,4,4,牡,7,453.0,拜原靖之,31054,津久井巌,10337,1:35.9,２,43.2,5-6-6-7,9.0
2010-03-29,2010032921140101,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140101:5,2003100202,パワーラブ,9,5,5,牡,7,489.0,増田充宏,31089,津久井巌,10337,1:36.3,２,42.7,9-9-9-9,8.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:5,2003101461,モエレジョイ,1,5,5,牝,7,408.0,繁田健一,30958,川村守男,10943,1:32.8,-,39.5,5-5-4-3,1.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:2,2004100493,ハッピーマニア,2,2,2,牝,6,476.0,橋本直哉,30974,鹿沼良和,11161,1:33.1,１ 1/2,40.2,1-1-1-1,9.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:4,2005100392,エテルノロワイヤル,3,4,4,牝,5,447.0,山崎誠士,31113,佐々木仁,11176,1:33.9,４,40.3,8-8-8-5,7.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:11,2003105790,タヤスココヒメ,4,8,11,牝,7,489.0,野澤憲彦,30800,柿本政男,11221,1:34.1,3/4,41.0,3-4-2-4,4.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:8,2002109332,フウゲツ,5,7,8,牝,8,471.0,△中野省吾,31188,阿井正雄,11088,1:34.2,3/4,40.9,7-7-6-6,2.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:3,2003101193,ダイリンツボネ,6,3,3,牝,7,453.0,☆澤田龍哉,31179,山越光,11051,1:34.3,3/4,40.7,11-11-7-7,6.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:10,2003109002,サンモアー,7,8,10,牡,7,437.0,有年淳,31072,松本勉,11106,1:34.5,3/4,41.0,9-10-10-9,10.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:9,2004106059,ショコラキャスト,8,7,9,牝,6,468.0,今野忠成,30833,柘榴浩樹,11270,1:34.5,アタマ,41.5,2-2-2-2,5.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:1,2004105828,ラブアンドグローブ,9,1,1,牝,6,460.0,町田直希,31140,津久井巌,10337,1:34.6,1/2,41.3,4-3-5-8,3.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:6,2004109306,オートチェリー,10,6,6,牝,6,431.0,☆本田紀忠,31172,鳥飼春弥,10340,1:35.2,３,41.7,6-6-9-10,11.0
2010-03-29,2010032921140102,川崎,1400,曇,稍重,Ｃ３(九)(十),2010032921140102:7,2003106256,アクアフェミニン,11,6,7,牝,7,446.0,佐藤博紀,30960,高月賢一,11223,1:35.6,２,41.9,10-9-11-11,8.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:11,2007104128,ヴァイタルバラード,1,7,11,牝,3,410.0,山林堂信彦,30910,武井榮一,10334,1:37.4,-,40.3,12-12-9-1,12.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:4,2007100257,モデストレディー,2,4,4,牝,3,431.0,町田直希,31140,内田勝義,10308,1:37.7,１ 1/2,40.9,8-8-8-6,2.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:5,2007100212,ヴィオラマイアス,3,4,5,牝,3,434.0,戸崎圭太,30943,小久保智,11296,1:37.8,3/4,41.6,2-2-1-2,3.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:9,2007104638,エコデザイア,4,6,9,牝,3,466.0,今野忠成,30833,三橋三吉,10355,1:37.9,クビ,41.5,4-3-4-3,1.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:10,2007103685,オキャクサマ,5,7,10,牝,3,473.0,本田正重,31147,渋谷信博,11288,1:37.9,アタマ,40.9,9-10-10-7,6.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:3,2007100200,ハネダフクサ,6,3,3,牡,3,440.0,繁田健一,30958,岩本洋,10307,1:38.3,２,40.6,13-13-13-10,5.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:2,2007104793,ピーエムイレブン,7,2,2,牡,3,468.0,酒井忍,30706,福島秀夫,11316,1:38.4,3/4,41.6,5-5-7-11,4.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:12,2007100430,ヴィクトリーマップ,8,8,12,牡,3,471.0,坂井英光,30844,高月賢一,11223,1:38.7,１ 1/2,42.1,7-7-5-5,13.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:8,2007105131,ミスアヤ,9,6,8,牝,3,430.0,金子正彦,30180,秋山重美,10297,1:39.1,２,42.1,10-9-11-12,7.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:13,2007104951,ゴールドビック,10,8,13,牡,3,456.0,的場文男,30133,内野健二,10127,1:39.4,１ 1/2,42.3,11-11-12-13,11.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:7,2007101905,エコドライブ,11,5,7,牡,3,463.0,張田京,30059,林正人,11022,1:39.6,１ 1/2,43.3,3-4-2-4,8.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:6,2007101218,タケデンマイルド,12,5,6,牝,3,473.0,☆濱田達也,31170,川村昭男,10060,1:39.8,3/4,43.1,6-6-6-9,9.0
2010-03-29,2010032921140103,川崎,1500,曇,稍重,３歳(五)(ロ),2010032921140103:1,2007104180,アクアダンサー,13,1,1,牝,3,430.0,山崎誠士,31113,山崎尋美,11107,1:41.5,８,45.4,1-1-2-8,9.0
2010-03-29,2010032921140104,川崎,1500,曇,稍重,３歳(四)(イ),2010032921140104:1,2007105112,ドルフィン,1,1,1,牝,3,450.0,藤江渉,30990,安池成実,11102,1:36.2,-,40.3,1-1-1-1,2.0
