date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2006-09-29,2006092921090501,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090501:5,2004106170,エスプリゴードン,1,5,5,牡,2,550.0,町田直希,31140,武井榮一,10334,1:33.0,-,39.5,1-1-1-1,1.0
2006-09-29,2006092921090501,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090501:4,2004106947,コウノピロニール,2,4,4,牡,2,457.0,増田充宏,31089,津久井巌,10337,1:34.9,９,41.2,3-3-3-2,5.0
2006-09-29,2006092921090501,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090501:3,2004106365,ビッグチェンジ,3,3,3,牡,2,470.0,前住和寿,31075,鬼沢裕充,11191,1:35.8,４,42.2,2-2-2-3,4.0
2006-09-29,2006092921090501,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090501:6,2004106480,ラブアンドノース,4,6,6,牝,2,463.0,山野勝也,30821,村田六郎,10356,1:36.7,４,42.4,6-5-4-4,6.0
2006-09-29,2006092921090501,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090501:1,2004106949,ヤシュウドラゴン,5,1,1,牡,2,433.0,戸崎圭太,30943,河津裕昭,11234,1:36.9,１,42.4,4-4-5-5,2.0
2006-09-29,2006092921090501,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090501:2,2004106470,ピンクリリー,6,2,2,牝,2,437.0,佐藤博紀,30960,足立勝久,10298,1:38.1,６,41.2,5-6-6-6,3.0
2006-09-29,2006092921090502,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090502:4,2004105952,フェアリーパル,1,4,4,牝,2,463.0,佐藤博紀,30960,内田勝義,10308,1:31.8,-,39.9,1-1-1-1,1.0
2006-09-29,2006092921090502,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090502:5,2004101583,ラブスプラッシュ,2,5,5,牝,2,471.0,山崎誠士,31113,津久井巌,10337,1:32.1,１ 1/2,40.1,2-2-2-2,4.0
2006-09-29,2006092921090502,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090502:8,2004106367,ホクトマックス,3,8,8,牡,2,457.0,的場文男,30133,足立勝久,10298,1:33.9,９,41.7,4-3-3-3,3.0
2006-09-29,2006092921090502,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090502:7,2004100818,ベルモントメーテル,4,7,7,牝,2,483.0,酒井忍,30706,八木仁,10357,1:34.5,３,41.7,7-7-4-4,2.0
2006-09-29,2006092921090502,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090502:1,2004101257,ラッキークイーン,5,1,1,牝,2,465.0,拜原靖之,31054,八木正喜,11081,1:36.5,10,41.5,8-8-8-5,5.0
2006-09-29,2006092921090502,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090502:3,2004105463,ロイヤルラッキー,6,3,3,牡,2,468.0,山林堂信彦,30910,長谷川茂,10345,1:36.5,アタマ,42.9,5-6-6-6,8.0
2006-09-29,2006092921090502,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090502:2,2004104058,ミーアンドミー,7,2,2,牝,2,443.0,石崎隆之,30033,岩本洋,10307,1:36.7,１,43.1,6-5-7-6,6.0
2006-09-29,2006092921090502,川崎,1400,晴,稍重,（ＪＲＡ認定）新馬,2006092921090502:6,2004102620,ナトリフライト,8,6,6,牝,2,468.0,今野忠成,30833,佐々木仁,11176,1:36.9,１,43.7,3-4-5-6,7.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:8,2003100361,ピーエムカレン,1,6,8,牝,3,409.0,内田博幸,30635,中野五男,11024,1:33.2,-,40.0,1-2-1-1,5.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:6,2003109352,ラブファミリー,2,5,6,牡,3,430.0,山林堂信彦,30910,津久井巌,10337,1:34.0,４,40.4,9-8-8-5,2.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:12,2003100314,トモノサイレンス,3,8,12,牡,3,480.0,森泰斗,30942,熊坂光広,10065,1:34.0,クビ,40.5,5-5-4-5,6.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:11,2003103188,アルジェントハート,4,8,11,牡,3,478.0,的場文男,30133,高月賢一,11223,1:34.1,クビ,40.8,3-4-3-3,1.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:1,2003101282,タガミローズ,5,1,1,牝,3,454.0,藤江渉,30990,長谷川蓮太郎,10346,1:34.3,１ 1/2,41.0,4-3-4-4,4.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:5,2003101757,カズマ,6,5,5,牡,3,458.0,真島大輔,31053,海馬澤司,10905,1:34.9,３,41.3,8-9-6-7,3.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:10,2003104761,ジルハートマニー,7,7,10,牡,3,448.0,今野忠成,30833,佐々木仁,11176,1:34.9,ハナ,40.9,12-12-12-7,9.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:9,2003105243,ウイニングソフィア,8,7,9,牝,3,406.0,水野貴史,30676,須藤一弘,11274,1:35.8,４,41.8,10-10-11-11,8.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:2,2003106749,ミツアキホウヨウ,9,2,2,牡,3,531.0,増田充宏,31089,田島寿一,11257,1:35.9,1/2,42.3,5-6-8-10,11.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:3,2003105167,クマチャン,10,3,3,牝,3,461.0,金子正彦,30180,牛房榮吉,10143,1:35.9,クビ,42.7,1-1-1-2,10.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:4,2003102426,ヤヘイカミカゼ,11,4,4,牡,3,489.0,石崎駿,31050,伊藤利義,10300,1:36.3,２,42.7,7-7-7-9,7.0
2006-09-29,2006092921090503,川崎,1400,晴,稍重,３歳(九)(ハ),2006092921090503:7,2003101107,タケデンボレロ,12,6,7,牝,3,403.0,秋田実,30029,川村昭男,10060,1:37.3,５,43.5,11-11-10-12,12.0
2006-09-29,2006092921090504,川崎,1400,晴,稍重,３歳(八)(ロ),2006092921090504:6,2003103392,ヌードゥフランス,1,5,6,牝,3,500.0,内田博幸,30635,高月賢一,11223,1:32.4,-,39.8,8-7-4-3,1.0
2006-09-29,2006092921090504,川崎,1400,晴,稍重,３歳(八)(ロ),2006092921090504:7,2003107274,ハルクホース,2,6,7,牡,3,498.0,佐藤博紀,30960,今井輝和,11256,1:32.8,２,40.4,4-3-2-2,3.0
