date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2015-03-30,2015033021140101,川崎,1400,晴,良,Ｃ３４歳選定馬,2015033021140101:2,2011104102,カラエ,1,2,2,牝,4,460.0,真島大輔,31053,内田勝義,10308,1:33.0,-,40.0,4-3-4-3,3.0
2015-03-30,2015033021140101,川崎,1400,晴,良,Ｃ３４歳選定馬,2015033021140101:8,2011100613,パルメット,2,8,8,牝,4,447.0,澤田龍哉,31179,坂本昇,11079,1:33.6,３,40.8,2-2-2-2,1.0
2015-03-30,2015033021140101,川崎,1400,晴,良,Ｃ３４歳選定馬,2015033021140101:6,2011106376,スコーピオンビバ,3,6,6,牝,4,462.0,的場文男,30133,矢野義幸,11222,1:33.8,１,41.2,1-1-1-1,2.0
2015-03-30,2015033021140101,川崎,1400,晴,良,Ｃ３４歳選定馬,2015033021140101:4,2011104005,ジョイフルステップ,4,4,4,牝,4,435.0,石崎駿,31050,内田勝義,10308,1:33.9,クビ,40.9,5-5-3-4,5.0
2015-03-30,2015033021140101,川崎,1400,晴,良,Ｃ３４歳選定馬,2015033021140101:1,2011106629,ホウザンサヤカ,5,1,1,牝,4,453.0,金子正彦,30180,河津裕昭,11234,1:34.4,２ 1/2,40.9,8-5-6-4,7.0
2015-03-30,2015033021140101,川崎,1400,晴,良,Ｃ３４歳選定馬,2015033021140101:5,2011103893,キューブ,6,5,5,牝,4,415.0,本田正重,31147,岡林光浩,10053,1:34.6,3/4,41.6,3-4-4-6,6.0
2015-03-30,2015033021140101,川崎,1400,晴,良,Ｃ３４歳選定馬,2015033021140101:3,2011105251,ベルモントラッシュ,7,3,3,牡,4,498.0,矢野貴之,31068,栗林信文,11383,1:34.6,クビ,41.2,6-7-9-7,4.0
2015-03-30,2015033021140101,川崎,1400,晴,良,Ｃ３４歳選定馬,2015033021140101:9,2011102335,アヴァリエ,8,8,9,セ,4,467.0,山本聡紀,31220,佐藤賢二,10985,1:34.7,クビ,41.3,7-8-6-8,8.0
2015-03-30,2015033021140101,川崎,1400,晴,良,Ｃ３４歳選定馬,2015033021140101:7,2011104581,ヒマワリプリンセス,9,7,7,牝,4,387.0,田中力,31009,玉井勝,11137,1:35.6,４,42.4,9-9-6-9,9.0
2015-03-30,2015033021140102,川崎,1400,晴,良,Ｃ３(十一)(十二),2015033021140102:4,2010105681,ブレイブザストーム,1,4,4,牡,5,457.0,繁田健一,30958,高月賢一,11223,1:32.5,-,39.6,2-2-2-2,2.0
