date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:4,2018103578,ヒロシゲクリスタル,1,4,4,牝,7,465.0,本田正重,31147,新井清重,11272,1:17.8,-,40.1,1-1-1,2.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:6,2021100872,ストームペガサス,2,5,6,セ,4,518.0,張田昂,31235,平山真希,11375,1:17.9,クビ,40.1,2-2-2,1.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:5,2021104733,トーセンイライザ,3,5,5,牝,4,461.0,見越彬央,31229,小久保智,11296,1:18.4,２ 1/2,39.9,4-5-4,4.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:8,2019101022,ピッコロバンビーナ,4,6,8,牝,6,460.0,濱田達也,31170,佐々木功,10073,1:18.5,1/2,40.1,5-4-3,5.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:12,2019106473,プリンセスダーク,5,8,12,牝,6,478.0,篠谷葵,31294,玉井等,11020,1:18.6,クビ,39.0,11-10-10,6.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:1,2018106824,スクリームイーグル,6,1,1,セ,7,442.0,臼井健太郎,31251,佐々木功,10073,1:18.7,クビ,39.6,6-8-7,8.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:9,2020100315,シェナカンザシ,7,7,9,牝,5,455.0,七夕裕次郎,31301,冨田敏男,11376,1:18.7,クビ,38.5,12-12-11,12.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:3,2020102002,キミカワイイネ,8,3,3,牝,5,446.0,▲山本大翔,31340,矢内博,11340,1:19.7,５,40.5,8-9-9,7.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:10,2020106758,ワイキキビーチ,9,7,10,牡,5,452.0,笠野雄大,31169,海馬澤司,10905,1:20.2,２ 1/2,42.0,3-3-5,10.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:7,2017104290,シントーアキラ,10,6,7,セ,8,454.0,山口達弥,31120,稲益貴弘,11401,1:20.4,１,41.5,9-7-6,3.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:11,2021102405,ビービークイーン,11,8,11,牝,4,449.0,實川純一,31110,佐々木功,10073,1:20.7,１ 1/2,42.0,7-6-8,9.0
2025-03-31,2025033119140101,船橋,1200,曇,良,船橋競馬場リニューアル記念 Ｃ３(五),2025033119140101:2,2021103562,ギサール,12,2,2,牝,4,395.0,室陽一朗,31317,酒井一則,11228,1:20.9,１,40.9,10-11-12,11.0
2025-03-31,2025033119140102,船橋,1200,曇,良,新入場門からも入ってね記念 Ｃ３(四),2025033119140102:8,2019105919,マーゴットビート,1,6,8,牡,6,512.0,▲山本大翔,31340,佐藤裕太,11412,1:15.8,-,39.1,1-1-1,1.0
2025-03-31,2025033119140102,船橋,1200,曇,良,新入場門からも入ってね記念 Ｃ３(四),2025033119140102:7,2020106650,ノットインザアイ,2,6,7,牝,5,463.0,△所蛍,31329,川島正一,11325,1:16.5,３,38.3,7-7-5,4.0
2025-03-31,2025033119140102,船橋,1200,曇,良,新入場門からも入ってね記念 Ｃ３(四),2025033119140102:10,2020103085,ペガーズブリエ,3,7,10,牡,5,511.0,濱田達也,31170,山下貴之,11425,1:16.9,２,39.8,6-2-2,2.0
2025-03-31,2025033119140102,船橋,1200,曇,良,新入場門からも入ってね記念 Ｃ３(四),2025033119140102:11,2020103762,リンクスソレイユ,4,8,11,牡,5,485.0,小杉亮,31187,玉井等,11020,1:17.1,１,39.6,2-3-3,3.0
2025-03-31,2025033119140102,船橋,1200,曇,良,新入場門からも入ってね記念 Ｃ３(四),2025033119140102:12,2020101690,アイブライト,5,8,12,牡,5,470.0,張田昂,31235,阿井正雄,11088,1:18.0,４,39.8,11-6-6,7.0
2025-03-31,2025033119140102,船橋,1200,曇,良,新入場門からも入ってね記念 Ｃ３(四),2025033119140102:3,2019100781,フルーツパフェ,6,3,3,牝,6,481.0,岡村健司,31261,齊藤敏,11055,1:18.1,クビ,39.0,10-11-9,6.0
2025-03-31,2025033119140102,船橋,1200,曇,良,新入場門からも入ってね記念 Ｃ３(四),2025033119140102:2,2020106125,ダンソンラローズ,7,2,2,牝,5,453.0,笠野雄大,31169,阿井正雄,11088,1:18.3,１,38.8,12-12-12,9.0
2025-03-31,2025033119140102,船橋,1200,曇,良,新入場門からも入ってね記念 Ｃ３(四),2025033119140102:5,2020105840,インベンション,8,5,5,牝,5,462.0,保園翔也,31260,長谷川忍,11408,1:18.3,クビ,39.3,4-10-11,8.0
