date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:9,2017104838,レトログラード,1,7,9,牡,3,432.0,森泰斗,30942,山下貴之,11425,1:15.3,-,39.0,5-3-3,2.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:5,2017101840,トゥーナノクターン,2,5,5,牝,3,461.0,△Ｍ．ミシェル,80170,山田質,11388,1:15.4,3/4,38.6,7-7-6,5.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:8,2017103600,ポイントコレクター,3,6,8,牡,3,511.0,左海誠二,30779,林正人,11022,1:15.4,アタマ,39.4,1-1-1,6.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:7,2017106256,トーケンマッキー,4,6,7,牝,3,456.0,山本聡哉,31139,張田京,11424,1:15.8,２,38.6,10-11-10,4.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:11,2017106176,タニノヒーロー,5,8,11,牡,3,504.0,矢野貴之,31068,坂本昇,11079,1:16.2,２,40.1,2-2-2,1.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:4,2017100256,クラファイン,6,4,4,牝,3,429.0,山口達弥,31120,玉井勝,11137,1:16.2,ハナ,39.9,4-3-4,3.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:12,2017103913,クレンジングハード,7,8,12,牝,3,426.0,△臼井健太郎,31251,山中尊徳,11335,1:16.2,ハナ,39.1,8-9-8,7.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:2,2017100301,マウコストレート,8,2,2,牡,3,407.0,★中島良美,31290,藤原智行,11409,1:16.7,２ 1/2,40.0,9-6-7,8.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:6,2017103248,リュウノロビン,9,5,6,牝,3,434.0,町田直希,31140,齊藤敏,11055,1:17.0,１ 1/2,39.8,11-10-11,12.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:1,2017100738,レオズアズライト,10,1,1,牝,3,418.0,張田昂,31235,矢内博,11340,1:17.2,１,39.4,12-12-12,10.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:3,2017105683,スカイハンター,11,3,3,牡,3,470.0,濱田達也,31170,玉井昇,11277,1:17.8,３,41.5,3-5-5,11.0
2020-03-30,2020033019130101,船橋,1200,曇,不良,「ですのっと」にゆりねの名前を書くですの ３歳(三)(四),2020033019130101:10,2017105129,ラディーグ,12,7,10,牝,3,467.0,山崎誠士,31113,山崎裕也,11414,1:18.6,４,41.8,6-8-9,9.0
