date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2014-03-30,2014033020200101,大井,1400,晴,不良,Ｃ３４歳 選抜馬,2014033020200101:2,2010101902,マイクナンシー,1,2,2,牡,4,482.0,☆張田昂,31235,三坂盛雄,10233,1:29.8,-,39.1,11-9-9,5.0
2014-03-30,2014033020200101,大井,1400,晴,不良,Ｃ３４歳 選抜馬,2014033020200101:9,2010100482,コウギョウハヤテ,2,7,9,牡,4,440.0,有年淳,31072,宮浦正行,11276,1:29.9,3/4,39.8,6-4-4,6.0
2014-03-30,2014033020200101,大井,1400,晴,不良,Ｃ３４歳 選抜馬,2014033020200101:6,2010102078,ニシノユキゲシキ,3,5,6,牝,4,469.0,和田譲治,31074,辻野豊,10220,1:30.4,２ 1/2,39.5,9-10-10,2.0
2014-03-30,2014033020200101,大井,1400,晴,不良,Ｃ３４歳 選抜馬,2014033020200101:10,2010100864,クリノマッタホルン,4,7,10,牝,4,496.0,山崎誠士,31113,松浦裕之,11301,1:30.7,１ 1/2,40.9,3-3-2,8.0
2014-03-30,2014033020200101,大井,1400,晴,不良,Ｃ３４歳 選抜馬,2014033020200101:12,2010100302,ドラゴンサマー,5,8,12,牝,4,425.0,楢崎功祐,30997,福永敏,11402,1:30.7,クビ,40.3,6-5-6,4.0
2014-03-30,2014033020200101,大井,1400,晴,不良,Ｃ３４歳 選抜馬,2014033020200101:11,2010105920,アンパン,6,8,11,牡,4,441.0,山田信大,30721,佐々木洋一,11209,1:31.0,１ 1/2,39.8,9-11-11,11.0
2014-03-30,2014033020200101,大井,1400,晴,不良,Ｃ３４歳 選抜馬,2014033020200101:8,2010104420,セルーカ,7,6,8,セ,4,453.0,真島大輔,31053,蛯名雄太,11363,1:31.2,3/4,41.5,2-2-3,3.0
2014-03-30,2014033020200101,大井,1400,晴,不良,Ｃ３４歳 選抜馬,2014033020200101:3,2010100655,ラストムーン,8,3,3,牝,4,460.0,矢野貴之,31068,栗田裕光,10197,1:31.3,3/4,41.7,1-1-1,1.0
2014-03-30,2014033020200101,大井,1400,晴,不良,Ｃ３４歳 選抜馬,2014033020200101:1,2010105651,ナカヤマディーヴァ,9,1,1,牝,4,468.0,達城龍次,30878,村上頼章,11101,1:32.1,４,41.7,5-5-5,9.0
2014-03-30,2014033020200101,大井,1400,晴,不良,Ｃ３４歳 選抜馬,2014033020200101:7,2010105313,タカオペガサス,10,6,7,牡,4,473.0,森泰斗,30942,松浦裕之,11301,1:32.1,クビ,41.7,8-8-6,7.0
