date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:2,2011101244,カカオフレイバー,1,2,2,牝,2,456.0,繁田健一,30958,月岡健二,11287,1:16.1,-,39.5,1-1,2.0
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:1,2011105148,デアミラクル,2,1,1,牝,2,455.0,達城龍次,30878,三坂盛雄,10233,1:16.6,２ 1/2,39.8,4-3,6.0
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:3,2011102653,フジノアンサー,3,3,3,牡,2,486.0,柏木健宏,31022,渡邉和雄,11329,1:17.0,２,40.2,4-4,5.0
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:8,2011104524,コルダータ,4,7,8,牡,2,453.0,高野毅,31122,佐藤壽,11030,1:17.1,3/4,40.4,3-5,10.0
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:11,2011106299,ミラクルボーイ,5,8,11,牡,2,470.0,御神本訓史,30983,蛯名雄太,11363,1:17.1,ハナ,40.5,1-2,3.0
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:4,2011101611,アラビアンナイト,6,4,4,牡,2,486.0,赤嶺亮,31148,赤嶺本浩,10941,1:17.3,１,39.5,7-6,8.0
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:9,2011104822,クリキヨ,7,7,9,牡,2,450.0,楢崎功祐,30997,澤佳宏,11304,1:17.8,２ 1/2,39.5,9-9,4.0
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:10,2011101990,フクノロブロイ,8,8,10,牡,2,455.0,早田功駿,31171,森谷良臣,11138,1:17.8,クビ,39.6,8-8,1.0
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:7,2011105481,グッドオー,9,6,7,牡,2,463.0,加藤和博,30815,堀江仁,11341,1:18.3,２ 1/2,39.9,10-9,7.0
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:6,2011109033,スーパーハヤテ,10,6,6,牡,2,403.0,安藤洋一,31197,渡部則夫,11084,1:18.4,3/4,40.6,6-7,9.0
2013-09-29,2013092920110101,大井,1200,晴,良,２歳３５万 円以下,2013092920110101:5,2011105279,ゴールドリアン,11,5,5,牡,2,415.0,吉井竜一,30803,秋吉和美,11131,1:19.2,４,40.4,11-11,11.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:6,2010109126,ハナズティルト,1,6,6,牡,3,466.0,△笹川翼,31231,阪本一栄,10940,1:15.1,-,38.5,1-1,7.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:5,2010101645,シーイーグル,2,5,5,牡,3,475.0,御神本訓史,30983,高橋三郎,11100,1:16.9,９,39.9,5-5,1.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:10,2010101210,マモルモセメルモ,3,8,10,牡,3,447.0,川島正太郎,31178,井上弘之,11175,1:16.9,アタマ,40.3,2-2,5.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:11,2010101750,アクイレイア,4,8,11,牝,3,466.0,山崎誠士,31113,澤佳宏,11304,1:17.2,１ 3/4,40.4,3-3,4.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:3,2010102334,ワイエスグリーン,5,3,3,牡,3,408.0,真島大輔,31053,久保杉隆,11378,1:17.3,1/2,40.3,5-5,3.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:9,2010105920,アンパン,6,7,9,牡,3,426.0,上田健人,31189,佐々木洋一,11209,1:17.8,２ 1/2,39.8,10-11,8.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:1,2010102931,ノーススカイ,7,1,1,牡,3,533.0,東原悠善,31082,久保田信之,11258,1:17.9,1/2,40.7,7-7,11.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:4,2010105165,ウエスタンナデシコ,8,4,4,牝,3,473.0,的場文男,30133,庄子昭彦,11379,1:18.0,1/2,41.2,4-3,2.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:7,2010100378,クローバフォレスト,9,6,7,牡,3,461.0,和田譲治,31074,鷹見浩,11315,1:18.2,3/4,40.2,10-10,9.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:2,2010100371,サムアンドピンキー,10,2,2,牡,3,427.0,早田功駿,31171,田中康弘,10218,1:18.5,１ 3/4,41.2,7-8,9.0
2013-09-29,2013092920110102,大井,1200,晴,良,３歳２０万 円以下,2013092920110102:8,2010101705,スギノミラグロス,11,7,8,牡,3,490.0,張田京,30059,三坂盛雄,10233,1:20.2,８,42.7,9-9,6.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:1,2008105359,プレサレ,1,1,1,牝,5,470.0,真島大輔,31053,渡邉和雄,11329,1:39.1,-,41.1,1-1-1-1,1.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:2,2009105302,エレガンテ,2,2,2,牡,4,449.0,的場文男,30133,藤田輝信,11353,1:39.4,１ 1/2,41.2,3-3-4-4,4.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:7,2009104329,ナットスカーレット,3,6,7,牝,4,450.0,東原悠善,31082,柏木一夫,10189,1:39.4,ハナ,41.3,3-5-3-2,11.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:8,2006100404,エスポワールスター,4,6,8,牝,7,493.0,△張田昂,31235,堀千亜樹,11289,1:39.7,１ 3/4,41.5,7-2-5-5,7.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:3,2009105308,サワヤカ,5,3,3,牝,4,444.0,森泰斗,30942,飯野文明,11052,1:40.0,１ 1/2,41.9,2-3-2-2,3.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:9,2009102292,ビービーボンド,6,7,9,牡,4,438.0,早田秀治,30127,渡部則夫,11084,1:40.0,アタマ,40.0,10-9-9-9,2.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:5,2007103763,アイスティアラ,7,5,5,牝,6,466.0,楢崎功祐,30997,久保杉隆,11378,1:40.6,３,41.4,5-7-6-6,6.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:10,2009106880,チェリバド,8,7,10,牝,4,443.0,☆山崎良,31212,朝倉実,11202,1:40.8,１,41.5,6-6-7-6,8.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:12,2009100916,アイファーゲラノス,9,8,12,牡,4,477.0,町田直希,31140,久保與造,10192,1:41.1,１ 3/4,41.5,8-8-8-8,12.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:4,2007104167,ティンプレイト,10,4,4,牝,6,457.0,有年淳,31072,森谷良臣,11138,1:41.3,3/4,40.1,11-11-11-11,10.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:11,2009101070,エスティキャリー,11,8,11,牡,4,498.0,張田京,30059,小久保智,11296,1:41.7,２,41.5,8-10-10-10,9.0
2013-09-29,2013092920110103,大井,1500,晴,良,Ｃ３(十),2013092920110103:6,2009101244,コーワレギオン,-,5,6,牡,4,469.0,柏木健宏,31022,市村誠,11337,-,競走中止,,-,5.0
2013-09-29,2013092920110104,大井,1200,晴,良,かえで特別 ３歳 選抜,2013092920110104:12,2010200001,アンフィニ,1,8,12,牝,3,478.0,赤嶺亮,31148,赤嶺本浩,10941,1:14.8,-,39.0,3-3,6.0
2013-09-29,2013092920110104,大井,1200,晴,良,かえで特別 ３歳 選抜,2013092920110104:6,2010100322,デカタロウ,2,5,6,牡,3,534.0,柏木健宏,31022,佐野謙二,11314,1:14.8,アタマ,39.1,1-1,3.0
