date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:6,2006104537,ミハタテキーラ,1,5,6,牡,3,483.0,石崎隆之,30033,赤嶺本浩,10941,1:15.4,-,38.6,7-6,8.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:11,2006102637,エスプリヒメ,2,7,11,牝,3,486.0,酒井忍,30706,澤佳宏,11304,1:15.5,1/2,39.2,3-3,5.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:12,2006104552,スマートビーム,3,8,12,牝,3,427.0,森泰斗,30942,荒井隆,11134,1:16.1,３,38.7,11-11,10.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:3,2006102548,ブラックメイト,4,3,3,牝,3,435.0,和田譲治,31074,辻野豊,10220,1:16.3,3/4,40.0,4-4,6.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:13,2006102008,ヒルノカピオン,5,8,13,牝,3,505.0,坂井英光,30844,高橋三郎,11100,1:16.3,ハナ,39.6,6-6,1.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:7,2006106610,タツノクイン,6,5,7,牝,3,420.0,脇本一幸,30677,渡部則夫,11084,1:16.6,１ 3/4,39.8,7-9,9.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:5,2006100469,フレンチデザート,7,4,5,牝,3,467.0,森下博,30201,三坂盛雄,10233,1:16.6,アタマ,40.0,5-5,2.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:10,2006105107,ダーリングオー,8,7,10,牡,3,445.0,矢野貴之,31068,高橋三郎,11100,1:16.7,1/2,39.6,10-10,13.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:1,2006101394,ルーセントテイオー,9,1,1,牡,3,417.0,町田直希,31140,小野寺晋廣,11286,1:16.9,１,39.2,12-13,7.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:4,2006103784,モエレアクティブ,10,4,4,牝,3,466.0,加藤和博,30815,久保與造,10192,1:16.9,アタマ,40.7,2-2,12.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:2,2006105741,アイドルコア,11,2,2,牝,3,430.0,石川駿介,31156,中村護,10904,1:17.0,クビ,40.9,1-1,11.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:9,2006100991,ローレンクラウン,12,6,9,牡,3,447.0,山田信大,30721,朝倉実,11202,1:17.0,クビ,39.2,13-12,4.0
2009-09-29,2009092920110201,大井,1200,曇,良,３歳,2009092920110201:8,2006101972,ミヤコノオウザ,13,6,8,牡,3,437.0,繁田健一,30958,太田進,10180,1:18.2,６,41.5,7-6,3.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:3,2006102344,トップオバマ,1,3,3,牡,3,471.0,戸崎圭太,30943,橋本和馬,11327,1:29.2,-,39.0,2-2-2,1.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:8,2006103735,タフネスビューティ,2,6,8,牝,3,471.0,☆早田功駿,31171,松本勉,11106,1:30.4,６,38.9,8-10-10,11.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:9,2006102199,ジーエスキャリー,3,7,9,牝,3,432.0,酒井忍,30706,森谷良臣,11138,1:30.6,3/4,40.2,5-4-3,10.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:2,2006100191,ティーケーキセキ,4,2,2,牝,3,458.0,和田譲治,31074,宮本康,11099,1:30.7,クビ,40.6,1-1-1,8.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:10,2006106803,オーイセント,5,7,10,牡,3,498.0,桑島孝春,30045,佐藤壽,11030,1:30.9,１ 1/4,39.8,10-8-6,6.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:12,2006200019,ツルオカジョオー,6,8,12,牝,3,457.0,森泰斗,30942,久保與造,10192,1:31.1,１,39.7,11-9-11,7.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:11,2006102404,セレブウィーク,7,8,11,牝,3,474.0,赤嶺亮,31148,太田進,10180,1:31.3,１ 1/4,40.8,7-5-4,2.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:6,2006104977,アーリントン,8,5,6,牝,3,465.0,真島大輔,31053,藤村和生,11275,1:31.5,１,41.2,3-3-5,3.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:4,2006103750,カモンベイビー,9,4,4,牝,3,430.0,坂井英光,30844,栗田裕光,10197,1:31.6,クビ,40.1,11-11-9,4.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:7,2006105566,チームスパイダー,10,6,7,牡,3,503.0,柏木健宏,31022,嶋田幸晴,11300,1:32.5,５,41.8,4-6-8,9.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:5,2006106558,シルクウインド,11,5,5,牝,3,441.0,佐藤博紀,30960,荒井朋弘,11321,1:32.9,２,42.0,6-7-7,5.0
2009-09-29,2009092920110202,大井,1400,曇,良,３歳,2009092920110202:1,2006101185,ローレンアロー,12,1,1,牝,3,463.0,矢野貴之,31068,朝倉実,11202,1:33.1,１,41.3,9-12-12,12.0
2009-09-29,2009092920110203,大井,1400,曇,良,３歳,2009092920110203:10,2006101493,サブノシラオキ,1,6,10,牝,3,451.0,和田譲治,31074,鷹見浩,11315,1:29.5,-,38.9,5-6-5,9.0
2009-09-29,2009092920110203,大井,1400,曇,良,３歳,2009092920110203:9,2006105937,オースミベリー,2,6,9,牝,3,458.0,柏木健宏,31022,杉山康史,11231,1:29.5,ハナ,39.1,3-3-3,4.0
2009-09-29,2009092920110203,大井,1400,曇,良,３歳,2009092920110203:1,2006105543,ナイキスターライト,3,1,1,牡,3,460.0,石崎駿,31050,高岩孝敏,11130,1:29.9,２,39.7,1-1-1,6.0
2009-09-29,2009092920110203,大井,1400,曇,良,３歳,2009092920110203:3,2006100456,スイッチスタイル,4,3,3,牡,3,436.0,石川駿介,31156,中村護,10904,1:30.2,１ 1/2,38.8,12-13-9,11.0
2009-09-29,2009092920110203,大井,1400,曇,良,３歳,2009092920110203:8,2006102897,バジリス,5,5,8,牝,3,405.0,繁田健一,30958,村上頼章,11101,1:30.3,1/2,38.9,13-12-11,2.0
2009-09-29,2009092920110203,大井,1400,曇,良,３歳,2009092920110203:11,2006100811,サワセンビクトリー,6,7,11,牡,3,475.0,山田信大,30721,橋本和馬,11327,1:30.9,３,40.0,8-7-7,13.0
