date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:4,2002107609,ハルカシグマ,1,4,4,牝,5,421.0,的場文男,30133,久保杉利明,10193,1:16.2,-,38.7,6-5,1.0
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:2,2002107191,ゴーゴータイガー,2,2,2,牡,5,466.0,内田博幸,30635,荒井隆,11134,1:16.3,1/2,39.4,4-4,3.0
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:9,2002101528,フジグッドラック,3,7,9,牝,5,439.0,真島大輔,31053,栗田泰昌,10987,1:16.5,１,39.7,2-1,2.0
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:6,2002106153,スマイルエンジェル,4,6,6,牝,5,474.0,森下博,30201,三坂盛雄,10233,1:16.7,１,39.8,3-3,5.0
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:10,2001103690,ケンタウルス,5,8,10,牝,6,477.0,山田信大,30721,松本勉,11106,1:16.9,１,38.9,7-7,6.0
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:5,2003100124,グラスタッチ,6,5,5,牡,4,473.0,早見多加志,31023,山藤統宏,11162,1:17.9,５,39.7,8-8,8.0
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:3,2001101804,アルバート,7,3,3,牡,6,445.0,的場直之,30846,石田貞雄,10178,1:18.1,１,39.9,9-9,7.0
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:8,2002107021,アイノホープ,8,7,8,牡,5,420.0,立花伸,30865,立花貢,11085,1:18.7,３ 1/2,41.2,5-6,9.0
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:7,2002100611,ミユキ,9,6,7,牝,5,460.0,納谷和玖,30710,藤江昭徳,11178,1:19.3,３,42.5,1-1,4.0
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:1,2003103256,フレジェ,10,1,1,牡,4,425.0,加藤和博,30815,立花貢,11085,1:20.9,８,42.0,11-11,10.0
2007-09-30,2007093020120101,大井,1200,雨,不良,Ｃ３(八),2007093020120101:11,2003100073,マーベラスブル,11,8,11,牡,4,474.0,高野誠毅,31112,山藤統宏,11162,1:21.2,２,42.4,10-10,11.0
2007-09-30,2007093020120102,大井,1400,雨,不良,特選,2007093020120102:5,2005105302,ジョイアス,1,4,5,牝,2,443.0,戸崎圭太,30943,久保田信之,11258,1:29.9,-,39.9,2-2-2,6.0
2007-09-30,2007093020120102,大井,1400,雨,不良,特選,2007093020120102:6,2005101153,スパイクタリス,2,5,6,牡,2,465.0,内田博幸,30635,山本学,11303,1:30.1,１ 1/2,39.4,7-7-7,2.0
2007-09-30,2007093020120102,大井,1400,雨,不良,特選,2007093020120102:2,2005106558,ギャンブルオンミー,3,2,2,牡,2,465.0,繁田健一,30958,佐藤賢二,10985,1:30.2,クビ,39.8,4-5-3,1.0
2007-09-30,2007093020120102,大井,1400,雨,不良,特選,2007093020120102:4,2005106026,マルヨマサト,4,4,4,牡,2,494.0,的場直之,30846,石田貞雄,10178,1:30.7,２ 1/2,40.8,1-1-1,7.0
2007-09-30,2007093020120102,大井,1400,雨,不良,特選,2007093020120102:13,2005104178,ジンリュウ,5,8,13,牡,2,470.0,矢野貴之,31068,渡部則夫,11084,1:30.9,１,40.5,6-5-6,10.0
2007-09-30,2007093020120102,大井,1400,雨,不良,特選,2007093020120102:7,2005105350,フタバウォーリア,6,5,7,牡,2,451.0,張田京,30059,阪本一栄,10940,1:30.9,ハナ,40.8,3-3-3,8.0
2007-09-30,2007093020120102,大井,1400,雨,不良,特選,2007093020120102:11,2005101589,オーシャンウェイブ,7,7,11,牝,2,459.0,御神本訓史,30983,太田進,10180,1:31.6,３ 1/2,41.3,5-4-5,9.0
2007-09-30,2007093020120102,大井,1400,雨,不良,特選,2007093020120102:9,2005109150,ナリショーオーナー,8,6,9,牡,2,437.0,真島大輔,31053,佐々木仁,11176,1:31.6,クビ,40.9,10-9-8,5.0
