date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2006-03-29,2006032921140301,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140301:5,1999100679,カソクソウチ,1,5,5,牡,7,502.0,山崎誠士,31113,足立勝久,10298,1:30.8,-,40.8,1-1-1-1,6.0
2006-03-29,2006032921140301,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140301:7,2001102862,ジェロニモ,2,7,7,牡,5,477.0,酒井忍,30706,高月由次,10330,1:30.9,1/2,40.7,1-3-2-2,3.0
2006-03-29,2006032921140301,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140301:2,2001102122,ヤマニンリコッシェ,3,2,2,牝,5,440.0,内田博幸,30635,伊藤利義,10300,1:30.9,アタマ,40.7,4-4-4-3,1.0
2006-03-29,2006032921140301,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140301:10,2001102613,ゴールデンハッピー,4,8,10,牡,5,488.0,金子正彦,30180,安池成実,11102,1:30.9,アタマ,39.7,8-8-8-7,4.0
2006-03-29,2006032921140301,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140301:4,2001103496,ピーエムドヌール,5,4,4,牡,5,462.0,町田直希,31140,中野五男,11024,1:31.0,1/2,40.8,5-5-6-5,9.0
2006-03-29,2006032921140301,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140301:8,2001109269,シンプウポニータ,6,7,8,牡,5,522.0,岩城方元,30177,山田正実,10362,1:31.7,３,41.5,6-7-5-4,8.0
2006-03-29,2006032921140301,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140301:9,2001102516,エンジェルハピネス,7,8,9,牝,5,452.0,沖野耕二,30262,佐々木吉郷,10320,1:32.0,１ 1/2,39.4,9-9-9-9,5.0
2006-03-29,2006032921140301,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140301:3,2000103735,ローズリマーク,8,3,3,牝,6,433.0,森下博,30201,大和田明,10312,1:32.2,１,41.6,7-6-7-8,7.0
2006-03-29,2006032921140301,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140301:6,2000107144,ダイタクマイラー,9,6,6,牡,6,484.0,岡村裕基,30636,鳥飼春弥,10340,1:32.5,１ 1/2,42.4,1-2-2-6,2.0
2006-03-29,2006032921140301,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140301:1,2001109285,ニューシマヅ,10,1,1,牡,5,413.0,山林堂信彦,30910,津久井巌,10337,1:35.4,大差,41.4,10-10-10-10,10.0
2006-03-29,2006032921140302,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140302:2,2000102142,サングレイド,1,2,2,牡,6,478.0,前住和寿,31075,田邊陽一,11224,1:30.6,-,40.7,4-4-4-3,7.0
2006-03-29,2006032921140302,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140302:3,2000100515,リュウフブキ,2,3,3,牡,6,508.0,町田直希,31140,秋山重美,10297,1:30.8,１,39.5,11-10-10-10,3.0
2006-03-29,2006032921140302,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140302:4,2001102328,インクパチオン,3,4,4,セ,5,462.0,酒井忍,30706,八木正雄,10359,1:30.8,クビ,40.5,6-6-8-8,4.0
2006-03-29,2006032921140302,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140302:11,2001100442,チェリーキセキ,4,8,11,セ,5,437.0,山林堂信彦,30910,八木正喜,11081,1:31.1,１ 1/2,40.9,5-5-6-6,11.0
2006-03-29,2006032921140302,川崎,1400,晴,良,Ｃ３(一)(二),2006032921140302:9,2001109230,シゲルトップウ,5,7,9,牡,5,468.0,的場文男,30133,田島寿一,11257,1:31.1,クビ,41.4,2-2-2-2,5.0
