date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:4,2011104625,スリーピースタイム,1,3,4,牡,3,470.0,矢野貴之,31068,高橋清顕,11380,1:15.4,-,38.8,4-4,8.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:2,2011105680,オリーブフレイバー,2,2,2,牝,3,444.0,▲瀬川将輝,31239,福永敏,11402,1:15.8,２,38.6,6-6,4.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:6,2011103392,フェアリー,3,4,6,牝,3,491.0,達城龍次,30878,納谷和玖,11346,1:16.0,１ 1/4,40.0,1-1,2.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:13,2011109015,ブラボーマンブル,4,8,13,牡,3,502.0,坂井英光,30844,藤田輝信,11353,1:16.2,3/4,39.6,4-5,1.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:9,2011101109,グランソルジャー,5,6,9,牡,3,517.0,本村直樹,30921,庄子昭彦,11379,1:16.8,３,38.6,11-11,10.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:3,2011104765,シュールダンス,6,3,3,牡,3,517.0,上田健人,31189,渡邉和雄,11329,1:17.3,２ 1/2,41.2,2-2,6.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:12,2011106564,ランネン,7,7,12,牝,3,454.0,有年淳,31072,栗田裕光,10197,1:17.4,クビ,40.0,8-7,7.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:5,2011105150,アイサイオードリー,8,4,5,牝,3,404.0,楢崎功祐,30997,栗田裕光,10197,1:17.4,ハナ,40.0,7-9,12.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:11,2011102629,ホクトマドンナ,9,7,11,牝,3,448.0,山田信大,30721,岡野尚光,11351,1:17.4,アタマ,39.4,10-10,9.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:14,2011100776,ミラクルカンパニー,10,8,14,セ,3,414.0,小林拓未,31157,杉山康史,11231,1:17.7,１ 1/2,40.2,9-8,14.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:10,2011101599,ファインリーナギサ,11,6,10,牝,3,423.0,▲高橋昭平,31240,香取和孝,10986,1:17.8,3/4,39.2,12-12,13.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:8,2011109134,ジェジェジェ,12,5,8,牝,3,455.0,的場文男,30133,久保田信之,11258,1:17.9,クビ,41.8,3-3,5.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:7,2011102028,ツインパール,13,5,7,牡,3,510.0,江川伸幸,31035,久保與造,10192,1:18.4,２ 1/2,39.4,13-13,3.0
2014-09-29,2014092920110101,大井,1200,晴,良,３歳５０万 円以下,2014092920110101:1,2011104285,ジャングルマーボ,14,1,1,牡,3,466.0,澤田龍哉,31179,栗田知治,11230,1:21.4,大差,40.2,14-14,11.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:3,2011103110,ロードスウィープ,1,3,3,牡,3,513.0,森泰斗,30942,堀千亜樹,11289,1:29.3,-,39.2,1-1-1,1.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:2,2011100275,デスペルタル,2,2,2,牡,3,496.0,的場文男,30133,的場直之,11371,1:30.3,５,40.2,1-1-1,4.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:7,2011102197,ステイサウンド,3,6,7,牡,3,491.0,御神本訓史,30983,福永敏,11402,1:30.8,２ 1/2,39.6,9-8-8,2.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:9,2011101064,ロイヤルマスター,4,7,9,牡,3,455.0,楢崎功祐,30997,米田英世,11342,1:30.9,3/4,40.1,5-4-4,3.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:5,2011106461,ホクトイエロー,5,5,5,牡,3,501.0,☆張田昂,31235,栗田泰昌,10987,1:31.2,１ 1/2,40.4,1-4-5,6.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:11,2011100726,スフェリコン,6,8,11,牡,3,457.0,有年淳,31072,栗田裕光,10197,1:31.3,クビ,39.9,8-9-9,5.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:4,2011101746,ティーズオブナイル,7,4,4,牝,3,423.0,高野毅,31122,嶋田幸晴,11300,1:31.5,１ 1/4,39.8,11-11-11,11.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:8,2011106590,レオンハート,8,6,8,牡,3,451.0,柏木健宏,31022,堀千亜樹,11289,1:31.5,ハナ,40.8,1-3-3,9.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:10,2011109088,セユウワイルド,9,7,10,牡,3,465.0,▲高橋昭平,31240,香取和孝,10986,1:31.7,3/4,40.8,12-6-6,8.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:6,2011106119,スフォルツァンド,10,5,6,牡,3,541.0,▲西啓太,31241,森谷良臣,11138,1:31.9,１ 1/4,40.5,6-9-10,7.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:1,2011106453,ホクトワルツ,11,1,1,牝,3,390.0,佐藤博紀,30960,納谷和玖,11346,1:32.1,１ 1/4,41.2,6-6-7,10.0
2014-09-29,2014092920110102,大井,1400,晴,良,３歳５０万 円以下,2014092920110102:12,2011109215,アクアシェーン,12,8,12,牝,3,438.0,笹川翼,31231,辻野豊,10220,1:33.5,７,41.0,9-12-12,12.0
2014-09-29,2014092920110103,大井,1200,晴,良,３歳１１５万 円以下,2014092920110103:6,2011104973,サッキープリノミス,1,4,6,牝,3,454.0,達城龍次,30878,立花伸,11344,1:15.0,-,38.7,2-1,5.0
2014-09-29,2014092920110103,大井,1200,晴,良,３歳１１５万 円以下,2014092920110103:13,2011101066,トミケンユーヴェル,2,8,13,牝,3,469.0,御神本訓史,30983,蛯名雄太,11363,1:15.0,クビ,38.4,3-3,1.0
2014-09-29,2014092920110103,大井,1200,晴,良,３歳１１５万 円以下,2014092920110103:7,2011106122,トップライジング,3,5,7,セ,3,446.0,▲西啓太,31241,橋本和馬,11327,1:15.4,２,38.2,6-5,2.0
2014-09-29,2014092920110103,大井,1200,晴,良,３歳１１５万 円以下,2014092920110103:3,2011102937,ブルーフォンテン,4,3,3,牝,3,490.0,山崎誠士,31113,米田英世,11342,1:16.2,４,38.8,7-7,4.0
2014-09-29,2014092920110103,大井,1200,晴,良,３歳１１５万 円以下,2014092920110103:2,2011109023,シティホール,5,2,2,牡,3,478.0,石川駿介,31156,藤村和生,11275,1:16.3,3/4,38.3,13-11,11.0
2014-09-29,2014092920110103,大井,1200,晴,良,３歳１１５万 円以下,2014092920110103:1,2011101970,カミノモモコ,6,1,1,牝,3,415.0,森泰斗,30942,佐藤壽,11030,1:16.4,1/2,38.7,9-8,8.0
2014-09-29,2014092920110103,大井,1200,晴,良,３歳１１５万 円以下,2014092920110103:4,2011102431,セイユウスマート,7,3,4,牝,3,432.0,有年淳,31072,鷹見浩,11315,1:16.6,１ 1/4,39.2,7-8,6.0
2014-09-29,2014092920110103,大井,1200,晴,良,３歳１１５万 円以下,2014092920110103:14,2011102966,アエノアビリティー,8,8,14,牝,3,415.0,酒井忍,30706,高橋三郎,11100,1:16.7,クビ,40.4,1-1,9.0
