date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2012-09-30,2012093020110103,大井,1400,雨,稍重,Ｃ３(九),2012093020110103:7,2008105350,モナンジュ,8,5,7,牝,4,430.0,町田直希,31140,遠藤茂,11232,1:32.8,1/2,40.5,12-14-14,10.0
2012-09-30,2012093020110103,大井,1400,雨,稍重,Ｃ３(九),2012093020110103:14,2008100827,ブンタロウ,9,8,14,牡,4,464.0,高野毅,31122,佐藤壽,11030,1:32.8,ハナ,41.2,10-4-4,3.0
2012-09-30,2012093020110103,大井,1400,雨,稍重,Ｃ３(九),2012093020110103:9,2008104854,パラダイスレディー,10,6,9,牝,4,414.0,早田功駿,31171,森谷良臣,11138,1:33.0,１,40.7,11-13-13,8.0
2012-09-30,2012093020110103,大井,1400,雨,稍重,Ｃ３(九),2012093020110103:2,2007103672,ノワドココ,11,2,2,牝,5,483.0,石崎駿,31050,山藤統宏,11162,1:33.0,クビ,41.1,7-9-8,7.0
2012-09-30,2012093020110103,大井,1400,雨,稍重,Ｃ３(九),2012093020110103:12,2008102007,ウイングフライト,12,7,12,牝,4,453.0,中村尚平,31198,高岩孝敏,11130,1:33.7,３ 1/2,41.7,13-10-11,11.0
2012-09-30,2012093020110103,大井,1400,雨,稍重,Ｃ３(九),2012093020110103:5,2008105256,ドリームガーネット,13,4,5,牝,4,432.0,☆千田洋,31202,佐藤壽,11030,1:33.8,1/2,41.7,8-12-12,14.0
2012-09-30,2012093020110103,大井,1400,雨,稍重,Ｃ３(九),2012093020110103:11,2007105974,ライトヒロイン,14,7,11,牝,5,469.0,☆山崎良,31212,杉山康史,11231,1:34.0,１ 1/4,42.1,6-8-9,4.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:1,2008104485,タカイチガール,1,1,1,牝,4,471.0,柏木健宏,31022,市村誠,11337,1:29.7,-,40.3,11-7-6,2.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:2,2008104692,ハナノアイビス,2,2,2,牡,4,518.0,和田譲治,31074,高岩孝敏,11130,1:30.0,１ 1/2,40.7,6-3-3,8.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:9,2007104131,ビービーシェンロン,3,6,9,牡,5,461.0,酒井忍,30706,香取和孝,10986,1:30.1,1/2,39.8,12-12-11,11.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:10,2004104500,サチカゼ,4,7,10,牡,8,510.0,有年淳,31072,井上弘之,11175,1:30.1,クビ,40.2,9-11-9,12.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:6,2005100707,トミノプリズム,5,5,6,牝,7,451.0,戸崎圭太,30943,橋本和馬,11327,1:30.2,1/2,40.9,3-4-4,4.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:3,2007102843,マチカネベンセイ,6,3,3,牡,5,449.0,杉村一樹,30889,飯野文明,11052,1:30.3,クビ,41.2,1-1-1,13.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:7,2008104561,エクセルボス,7,5,7,牡,4,463.0,佐藤博紀,30960,秋吉和美,11131,1:30.3,アタマ,40.6,8-9-8,6.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:4,2008101601,ナットブルースカイ,8,4,4,牡,4,475.0,坂井英光,30844,市村誠,11337,1:30.5,１,41.1,4-5-5,10.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:13,2006106039,ゴールドフージン,9,8,13,牡,6,488.0,石崎隆之,30033,辻野豊,10220,1:30.6,クビ,40.0,13-13-13,3.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:5,2006100622,シゲルヤリガタケ,10,4,5,セ,6,433.0,吉井竜一,30803,秋吉和美,11131,1:31.1,２ 1/2,41.9,2-2-2,5.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:8,2007103756,モエレアゲイト,11,6,8,牝,5,478.0,早田秀治,30127,柏木一夫,10189,1:31.2,3/4,41.8,6-5-6,9.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:11,2004106363,タッチブレイブ,12,7,11,牡,8,494.0,石崎駿,31050,上杉昌宏,11203,1:31.6,２,41.8,10-10-11,1.0
2012-09-30,2012093020110104,大井,1400,雨,稍重,Ｃ２(五)(六),2012093020110104:12,2007101114,コーワライデン,13,8,12,牡,5,466.0,本橋孝太,31155,蛯名雄太,11363,1:33.3,８,43.7,4-8-10,7.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:10,2008101220,ミスターパウル,1,8,10,牡,4,436.0,佐藤博紀,30960,荒井朋弘,11321,1:45.0,-,39.9,10-10-11-11,9.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:1,2008103498,ヤマトシャトル,2,1,1,牡,4,498.0,坂井英光,30844,蛯名雄太,11363,1:45.0,ハナ,40.7,4-4-5-3,1.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:5,2008106502,ビービーモリガン,同着,5,5,牝,4,438.0,柏木健宏,31022,柏木一夫,10189,1:45.0,同着,40.8,8-8-3-2,2.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:7,2007104588,スーアンドストック,4,6,7,セ,5,502.0,張田京,30059,米田英世,11342,1:45.0,クビ,40.7,4-4-6-5,3.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:9,2007105982,デルマアウレリア,5,7,9,牝,5,451.0,☆千田洋,31202,高橋清顕,11380,1:45.3,１ 1/2,40.7,11-11-9-9,8.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:6,2007106337,スターブライト,6,6,6,セ,5,468.0,的場文男,30133,的場直之,11371,1:45.4,クビ,41.3,1-1-1-1,4.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:3,2008105475,スマートアルタス,7,3,3,牡,4,482.0,達城龍次,30878,三坂盛雄,10233,1:45.6,１ 1/4,41.2,7-7-8-7,5.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:4,2006106539,マイネルロワイヤル,8,4,4,牡,6,479.0,安藤洋一,31197,山藤統宏,11162,1:45.8,3/4,41.5,6-6-7-8,6.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:8,2008109128,セユーヒーロー,9,7,8,牡,4,451.0,酒井忍,30706,渡部則夫,11084,1:45.8,クビ,41.6,3-3-2-4,7.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:11,2008102303,アイファーアトラス,10,8,11,牡,4,476.0,町田直希,31140,久保與造,10192,1:46.4,３,42.2,2-2-4-5,10.0
2012-09-30,2012093020110105,大井,1600,雨,稍重,Ｃ２(五)(六),2012093020110105:2,2008103604,マイネルクォンタム,11,2,2,牡,4,464.0,江川伸幸,31035,櫻木英喜,11326,1:47.2,４,42.5,9-9-10-10,11.0
2012-09-30,2012093020110106,大井,1500,雨,重,かえで特別 ３歳 選抜,2012093020110106:7,2009103741,トキノベストマッチ,1,7,7,牡,3,477.0,山崎誠士,31113,八木正喜,11081,1:35.0,-,39.3,3-3-1-1,1.0
2012-09-30,2012093020110106,大井,1500,雨,重,かえで特別 ３歳 選抜,2012093020110106:8,2009101355,リコーレイス,2,8,8,牝,3,444.0,御神本訓史,30983,蛯名雄太,11363,1:35.8,４,39.9,6-4-4-3,9.0
2012-09-30,2012093020110106,大井,1500,雨,重,かえで特別 ３歳 選抜,2012093020110106:9,2009102874,ガルシーズン,3,8,9,牝,3,472.0,真島大輔,31053,阪本一栄,10940,1:36.1,１ 1/2,39.8,8-8-5-5,7.0
2012-09-30,2012093020110106,大井,1500,雨,重,かえで特別 ３歳 選抜,2012093020110106:1,2009104509,サブノサヴァン,4,1,1,牝,3,445.0,早田功駿,31171,立花伸,11344,1:36.5,２,37.2,9-9-9-9,8.0
2012-09-30,2012093020110106,大井,1500,雨,重,かえで特別 ３歳 選抜,2012093020110106:4,2009101648,トリッキーダンス,5,4,4,牝,3,515.0,達城龍次,30878,米田英世,11342,1:37.2,３ 1/2,40.9,1-1-6-6,4.0
2012-09-30,2012093020110106,大井,1500,雨,重,かえで特別 ３歳 選抜,2012093020110106:5,2009104424,ナンセイキセキ,6,5,5,牝,3,437.0,坂井英光,30844,村上頼章,11101,1:37.3,1/2,41.5,1-2-2-2,5.0
2012-09-30,2012093020110106,大井,1500,雨,重,かえで特別 ３歳 選抜,2012093020110106:2,2009104645,カズノヘイロー,7,2,2,牝,3,489.0,庄司大輔,31087,高橋三郎,11100,1:37.9,３,41.0,4-5-8-8,6.0
2012-09-30,2012093020110106,大井,1500,雨,重,かえで特別 ３歳 選抜,2012093020110106:6,2009105268,アイザック,8,6,6,牡,3,480.0,戸崎圭太,30943,村上頼章,11101,1:37.9,クビ,42.2,7-7-3-4,2.0
2012-09-30,2012093020110106,大井,1500,雨,重,かえで特別 ３歳 選抜,2012093020110106:3,2009100577,デビルシニスタ,9,3,3,牡,3,446.0,今野忠成,30833,須田和伸,11352,1:38.7,４,42.2,4-5-7-7,3.0
2012-09-30,2012093020110107,大井,1200,雨,重,野馬追賞 Ｂ３(二) 選抜特別,2012093020110107:8,2008100276,イチバンボシ,1,8,8,牡,4,480.0,張田京,30059,内田勝義,10308,1:13.1,-,37.1,2-2,3.0
2012-09-30,2012093020110107,大井,1200,雨,重,野馬追賞 Ｂ３(二) 選抜特別,2012093020110107:7,2008101752,ラブビジョン,2,7,7,牝,4,479.0,柏木健宏,31022,市村誠,11337,1:13.2,1/2,37.2,1-1,4.0
2012-09-30,2012093020110107,大井,1200,雨,重,野馬追賞 Ｂ３(二) 選抜特別,2012093020110107:6,2006103594,マルノノパール,3,6,6,牝,6,470.0,御神本訓史,30983,柿本政男,11221,1:13.3,3/4,37.2,3-3,1.0
2012-09-30,2012093020110107,大井,1200,雨,重,野馬追賞 Ｂ３(二) 選抜特別,2012093020110107:5,2008102678,ショウナンタスク,4,5,5,牡,4,470.0,山田信大,30721,三坂盛雄,10233,1:13.5,１,37.4,5-4,2.0
2012-09-30,2012093020110107,大井,1200,雨,重,野馬追賞 Ｂ３(二) 選抜特別,2012093020110107:2,2009110024,コスモアンノーン,5,2,2,牡,3,486.0,杉村一樹,30889,宗形竹見,11328,1:13.7,１ 1/4,37.6,6-6,7.0
2012-09-30,2012093020110107,大井,1200,雨,重,野馬追賞 Ｂ３(二) 選抜特別,2012093020110107:1,2004103281,ブレイブスピリット,6,1,1,牡,8,491.0,的場文男,30133,栗田裕光,10197,1:13.9,１,37.7,7-8,6.0
2012-09-30,2012093020110107,大井,1200,雨,重,野馬追賞 Ｂ３(二) 選抜特別,2012093020110107:4,2009102371,ナリショーリサ,7,4,4,牝,3,468.0,達城龍次,30878,岡野尚光,11351,1:14.7,４,38.6,4-4,5.0
2012-09-30,2012093020110107,大井,1200,雨,重,野馬追賞 Ｂ３(二) 選抜特別,2012093020110107:3,2009100930,ディアサルーテ,8,3,3,牝,3,429.0,繁田健一,30958,川村守男,10943,1:15.7,５,39.3,8-7,8.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:3,2008102086,アレキサンドローズ,1,3,3,牝,4,490.0,御神本訓史,30983,赤嶺本浩,10941,1:42.7,-,40.3,5-3-3-3,1.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:1,2007100252,ミライブリリアント,2,1,1,牡,5,485.0,水野貴史,30676,宮浦正行,11276,1:42.8,1/2,40.7,1-1-1-1,2.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:4,2008100081,レイシール,3,4,4,牝,4,460.0,矢野貴之,31068,村上頼章,11101,1:43.5,３ 1/2,41.2,2-2-2-2,7.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:12,2007103976,フジマサプリンス,4,8,12,牡,5,471.0,和田譲治,31074,杉山康史,11231,1:43.6,1/2,40.2,11-12-10-10,6.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:7,2008102558,オールザリュウエン,5,5,7,牡,4,450.0,張田京,30059,山藤統宏,11162,1:44.4,４,40.9,11-11-10-8,11.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:8,2008109053,エコグランプリ,6,6,8,牡,4,486.0,的場文男,30133,小野寺晋廣,11286,1:44.9,２ 1/2,41.8,5-6-6-6,4.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:6,2007104664,ルキア,7,5,6,牝,5,481.0,繁田健一,30958,嶋田幸晴,11300,1:44.9,ハナ,41.6,10-10-8-8,8.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:13,2006102990,ダイワカレン,8,8,13,牝,6,455.0,今野忠成,30833,立花伸,11344,1:45.0,3/4,42.5,4-5-5-5,5.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:9,2008102576,パラゴン,9,6,9,セ,4,480.0,真島大輔,31053,阪本一栄,10940,1:45.4,２,43.0,3-4-4-4,3.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:11,2008102186,ガルベス,10,7,11,牡,4,450.0,上田健人,31189,田中康弘,10218,1:45.4,クビ,42.1,8-9-12-13,10.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:5,2008100327,ウエスタンダーツ,11,4,5,牡,4,496.0,本村直樹,30921,庄子連兵,10204,1:45.9,２ 1/2,42.3,13-13-13-11,13.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:10,2005105455,シークレットハート,12,7,10,セ,7,511.0,山崎誠士,31113,阪本一栄,10940,1:46.9,５,43.6,7-7-9-11,9.0
2012-09-30,2012093020110108,大井,1600,雨,重,みずがめ座特別 Ｃ２(二) 選抜,2012093020110108:2,2007104910,マイネルガンバ,13,2,2,牡,5,536.0,中野省吾,31188,森谷良臣,11138,1:46.9,クビ,43.7,9-8-7-7,12.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:3,2010106059,ソラリス,1,3,3,牝,2,488.0,酒井忍,30706,納谷和玖,11346,1:03.1,-,38.0,5-4,5.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:8,2010106486,メインロマン,2,7,8,牝,2,454.0,小杉亮,31187,高橋三郎,11100,1:04.0,４,39.3,3-3,1.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:4,2010104861,アエノコンダクター,3,4,4,牝,2,468.0,☆横川怜央,31203,嶋田幸晴,11300,1:04.0,クビ,39.4,1-1,4.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:6,2010102757,ヤマノチアキ,4,6,6,牡,2,450.0,張田京,30059,堀千亜樹,11289,1:04.3,１ 1/2,39.7,1-1,2.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:11,2010105395,カズノマンボ,5,8,11,牡,2,430.0,町田直希,31140,佐々木洋一,11209,1:04.3,クビ,39.1,6-5,6.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:2,2010101903,リンボルソ,6,2,2,牝,2,422.0,高野毅,31122,佐藤壽,11030,1:04.4,1/2,38.4,10-9,8.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:7,2010101199,マーメイドキッス,7,6,7,牝,2,440.0,山崎誠士,31113,嶋田幸晴,11300,1:05.9,７,40.5,8-7,3.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:10,2010101484,ブラックフリゲート,8,8,10,牝,2,467.0,吉井竜一,30803,飯野文明,11052,1:06.8,４,41.4,7-8,9.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:9,2010102114,ピンクリバティー,9,7,9,牝,2,402.0,矢野貴之,31068,松浦備,10231,1:06.8,アタマ,41.7,4-6,7.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:5,2010109008,アイコマシャイン,10,5,5,牝,2,438.0,小林拓未,31157,杉山康史,11231,1:07.9,５,41.9,9-10,10.0
2012-10-01,2012100120110201,大井,1000,晴,稍重,２歳未受賞,2012100120110201:1,2010101906,サッキーロベルト,-,1,1,牡,2,,本村直樹,30921,立花貢,11085,-,出走取消,,-,
2012-10-01,2012100120110202,大井,1200,晴,稍重,２歳未受賞,2012100120110202:8,2010104997,ワイエスプロポーズ,1,7,8,牝,2,440.0,高野毅,31122,佐藤壽,11030,1:16.0,-,39.7,1-1,3.0
2012-10-01,2012100120110202,大井,1200,晴,稍重,２歳未受賞,2012100120110202:2,2010106395,ウスゲショウ,2,2,2,牝,2,470.0,早田功駿,31171,中村護,10904,1:17.4,７,40.1,2-2,4.0
2012-10-01,2012100120110202,大井,1200,晴,稍重,２歳未受賞,2012100120110202:7,2010103221,チュータ,3,7,7,牡,2,428.0,矢野貴之,31068,松浦裕之,11301,1:17.6,１ 1/4,40.0,3-3,1.0
2012-10-01,2012100120110202,大井,1200,晴,稍重,２歳未受賞,2012100120110202:3,2010105082,ハーフブロード,4,3,3,牡,2,471.0,柏木健宏,31022,渡邉和雄,11329,1:18.2,３,40.3,5-6,7.0
2012-10-01,2012100120110202,大井,1200,晴,稍重,２歳未受賞,2012100120110202:4,2010101107,マルマル,5,4,4,牝,2,396.0,和田譲治,31074,栗田泰昌,10987,1:18.2,アタマ,40.1,8-8,9.0
2012-10-01,2012100120110202,大井,1200,晴,稍重,２歳未受賞,2012100120110202:5,2010101939,カズノスイープ,6,5,5,牡,2,486.0,山崎誠士,31113,高橋三郎,11100,1:18.4,１,40.5,6-5,2.0
2012-10-01,2012100120110202,大井,1200,晴,稍重,２歳未受賞,2012100120110202:1,2010106191,カンタベリーダディ,7,1,1,牡,2,410.0,坂井英光,30844,遠藤茂,11232,1:18.6,１ 1/4,40.5,7-7,10.0
2012-10-01,2012100120110202,大井,1200,晴,稍重,２歳未受賞,2012100120110202:6,2010102221,ワイエスルール,8,6,6,牡,2,460.0,山田信大,30721,久保杉隆,11378,1:18.9,１ 1/2,41.3,4-4,5.0
2012-10-01,2012100120110202,大井,1200,晴,稍重,２歳未受賞,2012100120110202:9,2010105646,グリーティングラヴ,9,8,9,牡,2,468.0,酒井忍,30706,納谷和玖,11346,1:19.2,１ 3/4,40.7,10-10,8.0
2012-10-01,2012100120110202,大井,1200,晴,稍重,２歳未受賞,2012100120110202:10,2010105920,アンパン,10,8,10,牡,2,427.0,張田京,30059,佐々木洋一,11209,1:20.0,４,41.9,8-9,6.0
2012-10-01,2012100120110203,大井,1200,晴,稍重,３歳,2012100120110203:4,2009103745,スーパープロテクタ,1,3,4,牡,3,499.0,石崎隆之,30033,赤嶺本浩,10941,1:15.5,-,38.3,8-7,1.0
2012-10-01,2012100120110203,大井,1200,晴,稍重,３歳,2012100120110203:6,2009100275,ダタールヒル,2,4,6,牡,3,500.0,赤嶺亮,31148,高橋三郎,11100,1:15.7,１ 1/4,38.6,7-5,3.0
