date,race_id,track,distance,weather,ground_condition,race_name,horse_id,horse_key,horse_name,rank,frame_no,gate_no,sex,age,weight,jockey_id,jockey_key,trainer_id,trainer_key,finish_time,margin,closing_time_3f,passing_order,popularity
2024-03-29,2024032918130508,浦和,1500,晴,不良,Ｃ２(十二)(十三),2024032918130508:1,2020104585,ユウユウロケット,7,1,1,牡,4,447.0,山中悠希,31219,渋谷信博,11288,1:41.6,クビ,42.4,7-6-6-5,7.0
2024-03-29,2024032918130508,浦和,1500,晴,不良,Ｃ２(十二)(十三),2024032918130508:7,2020106125,ダンソンラローズ,8,6,7,牝,4,434.0,山口達弥,31120,阿井正雄,11088,1:41.6,アタマ,40.8,12-11-11-9,9.0
2024-03-29,2024032918130508,浦和,1500,晴,不良,Ｃ２(十二)(十三),2024032918130508:12,2020104695,フォンテーヌパーク,9,8,12,牡,4,454.0,秋元耕成,30982,鹿沼良和,11161,1:42.7,５,40.9,11-12-12-12,12.0
2024-03-29,2024032918130508,浦和,1500,晴,不良,Ｃ２(十二)(十三),2024032918130508:3,2019104603,マイネルユヌスール,10,3,3,牡,5,488.0,福原杏,31281,横山保,10166,1:42.8,クビ,43.7,5-5-5-6,8.0
2024-03-29,2024032918130508,浦和,1500,晴,不良,Ｃ２(十二)(十三),2024032918130508:6,2020101440,エマーブルクラス,11,5,6,牝,4,448.0,吉留孝司,30632,薮口一麻,11297,1:43.0,１,43.0,8-8-10-11,10.0
2024-03-29,2024032918130508,浦和,1500,晴,不良,Ｃ２(十二)(十三),2024032918130508:10,2020105840,インベンション,12,7,10,牝,4,445.0,△及川烈,31316,長谷川忍,11408,1:43.0,アタマ,43.6,6-7-7-10,11.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:8,2017106271,グランハバナブルー,1,6,8,牡,7,512.0,和田譲治,31074,矢野義幸,11222,1:39.0,-,41.4,4-4-4-2,3.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:5,2017104686,チャームインレース,2,5,5,牝,7,492.0,澤田龍哉,31179,山下貴之,11425,1:39.0,クビ,41.8,1-1-1-1,2.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:9,2017101333,ハツネヘイロー,3,7,9,セ,7,504.0,森泰斗,30942,宇野木博徳,11399,1:39.8,４,42.5,2-2-2-4,1.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:1,2017104247,リートスピーク,4,1,1,牡,7,499.0,岡村健司,31261,玉井勝,11137,1:39.9,クビ,41.7,6-7-5-5,10.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:12,2019105307,キタサンエポナ,5,8,12,牝,5,434.0,町田直希,31140,繁田健一,11479,1:40.0,クビ,42.7,3-3-3-3,4.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:2,2018106759,スペルガッサン,6,2,2,牝,6,442.0,篠谷葵,31294,坂本昇,11079,1:41.2,６,42.3,8-9-8-6,8.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:3,2019110047,キスアンドテル,7,3,3,牝,5,501.0,笠野雄大,31169,海馬澤司,10905,1:41.4,１,40.9,12-12-12-12,12.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:6,2018101903,ヘーベー,8,5,6,牝,6,470.0,△及川烈,31316,宇野木博徳,11399,1:41.5,1/2,42.2,11-11-11-9,9.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:7,2017103426,トロワフィーユ,9,6,7,牝,7,449.0,川島正太郎,31178,野口寛仁,11457,1:41.6,1/2,43.3,6-6-6-7,6.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:10,2018101851,リュウノアーダーン,10,7,10,牝,6,413.0,赤津和希,31266,川村守男,10943,1:42.1,２ 1/2,43.0,10-10-10-11,11.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:4,2017102490,ブルベアマイル,11,4,4,牡,7,461.0,七夕裕次郎,31301,岡田一男,10130,1:42.2,3/4,43.6,5-5-9-10,5.0
2024-03-29,2024032918130509,浦和,1500,晴,不良,幸手桜と菜の花賞 Ｃ３(一)(二),2024032918130509:11,2018102150,フェアメーゲン,12,8,11,牝,6,469.0,半澤慶実,31109,工藤伸輔,11312,1:42.3,クビ,43.5,8-8-7-8,7.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:8,2017104472,カズオルヴァル,1,6,8,セ,7,470.0,矢野貴之,31068,箕輪武,11136,1:29.5,-,38.7,1-1-1-1,6.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:12,2019101570,フィティアンガ,2,8,12,セ,5,483.0,西啓太,31241,山中尊徳,11335,1:29.8,１ 1/2,38.8,3-3-3-2,5.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:1,2018104465,ハクサントップ,3,1,1,牡,6,482.0,山中悠希,31219,矢野義幸,11222,1:30.7,４,39.0,7-6-7-6,9.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:4,2018104860,ゴーストレート,4,4,4,牡,6,491.0,本田正重,31147,山下貴之,11425,1:30.8,クビ,38.8,9-9-6-4,3.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:6,2019103963,リュウノアン,5,5,6,牝,5,466.0,見越彬央,31229,川村守男,10943,1:31.0,１ 1/2,39.1,8-8-8-8,7.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:5,2018103250,マテラガニア,6,5,5,牝,6,480.0,野畑凌,31323,水野貴史,11400,1:31.1,クビ,39.7,6-5-4-5,11.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:9,2019104454,クルベリ,7,7,9,セ,5,497.0,山崎誠士,31113,米谷康秀,11458,1:31.1,クビ,38.1,12-12-10-9,2.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:2,2017103181,スリーコーズクライ,8,2,2,牡,7,493.0,森泰斗,30942,野口寛仁,11457,1:31.6,２ 1/2,40.3,4-4-5-7,4.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:10,2019101842,ジュース,9,7,10,牝,5,451.0,本橋孝太,31155,小久保智,11296,1:31.8,3/4,40.9,2-2-2-3,1.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:7,2015102597,ゲンパチカガヤキ,10,6,7,牡,9,499.0,秋元耕成,30982,小澤宏次,11398,1:32.6,４,39.3,10-11-12-12,10.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:11,2017101750,ヴァーユ,11,8,11,牡,7,518.0,山口達弥,31120,林正人,11022,1:32.7,1/2,39.7,11-10-11-11,8.0
2024-03-29,2024032918130510,浦和,1400,晴,不良,ブラッドストーン特別 Ｃ１(一),2024032918130510:3,2018100520,ブルースウェード,12,3,3,牝,6,454.0,加藤和博,30815,薮口一麻,11297,1:33.4,３,41.2,5-7-9-10,12.0
2024-03-29,2024032918130511,浦和,1500,晴,不良,春風（はるかぜ）特別 Ｂ３(二),2024032918130511:5,2019105685,ティーファイブ,1,5,5,牡,5,470.0,矢野貴之,31068,小久保智,11296,1:36.1,-,38.9,1-1-1-1,1.0
